;product;page_url;name;product_link;type;country;badge;price;size;rating;count;year
408;409;https://www.gall.nl/wijn/?start=408;Famille Bougrier Confidences Menetou-Salon;https://www.gall.nl/famille-bougrier-confidences-menetou-salon-wit-75cl-403032.html;Fresh Prince;Frankrijk;2e halve prijs;14.99;75CL;4.3;7.0;2021
409;410;https://www.gall.nl/wijn/?start=408;Angoris Pinot Grigio;https://www.gall.nl/angoris-pinot-grigio-wit-75cl-258830.html;Fruit Lover;Italië;2e halve prijs;9.99;75CL;4.2;25.0;2019
410;411;https://www.gall.nl/wijn/?start=408;Torres Celeste Verdejo;https://www.gall.nl/torres-celeste-verdejo-wit-75cl-402362.html;Fruit Lover;Spanje;2e halve prijs;9.98;75CL;4.7;18.0;2021
411;412;https://www.gall.nl/wijn/?start=408;Casal Mendes Rosé;https://www.gall.nl/casal-mendes-rose-rose-75cl-353019.html;Sugar Honey Rosé;Portugal;2e halve prijs;;75CL;4.3;44.0;
412;413;https://www.gall.nl/wijn/?start=408;Lourensford Chrysalis White;https://www.gall.nl/lourensford-chrysalis-white-wit-75cl-148458.html;Classic White;Zuid-Afrika;2e halve prijs;28.39;75CL;;;2017
413;414;https://www.gall.nl/wijn/?start=408;André Stuber Riesling;https://www.gall.nl/andre-stuber-riesling-wit-75cl-140074.html;Fresh Prince;Frankrijk;2e halve prijs;8.99;75CL;4.2;9.0;2021
414;415;https://www.gall.nl/wijn/?start=408;Villa Locatelli Pinot Bianco;https://www.gall.nl/villa-locatelli-pinot-bianco-wit-75cl-258865.html;Fruit Lover;Italië;2e halve prijs;8.69;75CL;4.0;3.0;2018
415;416;https://www.gall.nl/wijn/?start=408;Eagles Nest Merlot Magnum;https://www.gall.nl/eagles-nest-merlot-magnum-rood-150cl-122831.html;Big Red;Zuid-Afrika;2e halve prijs;40.39;150CL;;;2016
416;417;https://www.gall.nl/wijn/?start=420;Les Courtelles Picpoul de Pinet;https://www.gall.nl/les-courtelles-picpoul-de-pinet-wit-75cl-196770.html;Fresh Prince;Frankrijk;2e halve prijs;7.99;75CL;4.4;18.0;2021
417;418;https://www.gall.nl/wijn/?start=420;Gruber Röschitz Riesling Röschitz;https://www.gall.nl/gruber-roschitz-riesling-roschitz-wit-75cl-110671.html;Fresh Prince;Oostenrijk;2e halve prijs;15.19;75CL;4.0;1.0;2021
418;419;https://www.gall.nl/wijn/?start=420;DeLoach California Pinot Noir;https://www.gall.nl/deloach-california-pinot-noir-rood-75cl-112194.html;Fruit Smoothie;Verenigde Staten;2e halve prijs;17.99;75CL;5.0;1.0;2020
419;420;https://www.gall.nl/wijn/?start=420;Mirabeau Classic Rosé Geschenkverpakking;https://www.gall.nl/mirabeau-classic-rose-geschenkverpakking-rose-75cl-117781.html;Classic Rosé;Frankrijk;2e halve prijs;12.98;75CL;4.5;13.0;2021
420;421;https://www.gall.nl/wijn/?start=420;Freetime Merlot;https://www.gall.nl/freetime-merlot-rood-75cl-117684.html;Easy Rider;Duitsland;;;75CL;4.6;37.0;2019
421;422;https://www.gall.nl/wijn/?start=420;Andrian Chardonnay Somereto;https://www.gall.nl/andrian-chardonnay-somereto-wit-75cl-110574.html;Fruit Lover;Italië;2e halve prijs;16.29;75CL;;;2021
422;423;https://www.gall.nl/wijn/?start=420;Araia Soave Classico;https://www.gall.nl/araia-soave-classico-wit-75cl-259721.html;Fruit Lover;Italië;2e halve prijs;5.98;75CL;4.3;23.0;2021
423;424;https://www.gall.nl/wijn/?start=420;Claus de Peyron Vacqueyras;https://www.gall.nl/claus-de-peyron-vacqueyras-rood-75cl-189650.html;Classic Red;Frankrijk;2e halve prijs;10.99;75CL;4.7;21.0;2021
424;425;https://www.gall.nl/wijn/?start=420;Diego de Almagro Valdepenas;https://www.gall.nl/diego-de-almagro-valdepenas-rood-75cl-120022.html;Classic Red;Spanje;2e halve prijs;;75CL;3.7;27.0;2021
425;426;https://www.gall.nl/wijn/?start=420;Love by Léoube Rosé;https://www.gall.nl/love-by-leoube-rose-rose-75cl-163295.html;Classic Rosé;Frankrijk;2e halve prijs;14.09;75CL;4.8;13.0;2021
426;427;https://www.gall.nl/wijn/?start=420;Torres Coronas;https://www.gall.nl/torres-coronas-rood-75cl-313068.html;Classic Red;Spanje;2e halve prijs;11.49;75CL;4.1;7.0;2020
427;428;https://www.gall.nl/wijn/?start=420;Errazuriz Max Cabernet Sauvignon;https://www.gall.nl/errazuriz-max-cabernet-sauvignon-rood-75cl-409359.html;Royal Red;Chili;2e halve prijs;12.99;75CL;4.0;2.0;2020
428;429;https://www.gall.nl/wijn/?start=432;Viña Real Gran Reserva;https://www.gall.nl/vi%C3%B1a-real-gran-reserva-rood-75cl-411116.html;Royal Red;Spanje;2e halve prijs;15.98;75CL;4.0;2.0;2016
429;430;https://www.gall.nl/wijn/?start=432;Gruber Röschitz Grüner Veltliner Terrasse Reipersberg Biologisch;https://www.gall.nl/gruber-roschitz-gr%C3%BCner-veltliner-terrasse-reipersberg-biologisch-wit-75cl-110698.html;Classic White;Oostenrijk;2e halve prijs;15.19;75CL;4.3;3.0;2019
430;431;https://www.gall.nl/wijn/?start=432;Casa Portuguesa Vinho Verde;https://www.gall.nl/casa-portuguesa-vinho-verde-wit-75cl-117234.html;Fresh Prince;Portugal;2e halve prijs;;75CL;4.4;27.0;2020
431;432;https://www.gall.nl/wijn/?start=432;Mucho Más Blanco Magnum;https://www.gall.nl/mucho-mas-blanco-magnum-wit-150cl-165506.html;Fruit Lover;Spanje;2e halve prijs;16.29;150CL;;;
432;433;https://www.gall.nl/wijn/?start=432;Lawson's Dry Hills Sauvignon Blanc;https://www.gall.nl/lawsons-dry-hills-sauvignon-blanc-wit-75cl-387436.html;Fresh Hammer;Nw.-Zeeland;2e halve prijs;11.98;75CL;4.3;30.0;2021
433;434;https://www.gall.nl/wijn/?start=432;Antinori La Braccesca Vino Nobile di Montepulciano;https://www.gall.nl/antinori-la-braccesca-vino-nobile-di-montepulciano-rood-75cl-256919.html;Royal Red;Italië;2e halve prijs;23.98;75CL;3.8;4.0;2019
434;435;https://www.gall.nl/wijn/?start=432;Costa di Bussia Nebbiolo Arcaplà Langhe;https://www.gall.nl/costa-di-bussia-nebbiolo-arcapl%C3%A0-langhe-rood-75cl-161691.html;Classic Red;Italië;2e halve prijs;17.19;75CL;4.7;3.0;2019
435;436;https://www.gall.nl/wijn/?start=432;Famille Bougrier Confidences Muscadet Sevre et Maine;https://www.gall.nl/famille-bougrier-confidences-muscadet-sevre-et-maine-wit-75cl-403407.html;Fresh Prince;Frankrijk;2e halve prijs;8.69;75CL;4.3;3.0;2021
436;437;https://www.gall.nl/wijn/?start=432;Girorosso Puglia;https://www.gall.nl/girorosso-puglia-rood-75cl-117501.html;Big Red;Italië;2e halve prijs;5.49;75CL;4.0;52.0;2021
437;438;https://www.gall.nl/wijn/?start=432;Domaine de l'Amaurigue Rouge;https://www.gall.nl/domaine-de-lamaurigue-rouge-rood-75cl-129356.html;Royal Red;Frankrijk;2e halve prijs;11.98;75CL;5.0;2.0;2020
438;439;https://www.gall.nl/wijn/?start=432;Chivite Legardeta Garnacha;https://www.gall.nl/chivite-legardeta-garnacha-rood-75cl-308498.html;Classic Red;Spanje;2e halve prijs;13.09;75CL;4.0;2.0;2018
439;440;https://www.gall.nl/wijn/?start=432;Groot Constantia Rood;https://www.gall.nl/groot-constantia-rood-rood-75cl-385425.html;Big Red;Zuid-Afrika;2e halve prijs;15.98;75CL;4.7;16.0;
440;441;https://www.gall.nl/wijn/?start=444;Catena Appellation San Carlos Cabernet Franc;https://www.gall.nl/catena-appellation-san-carlos-cabernet-franc-rood-75cl-142425.html;Easy Rider;Argentinië;2e halve prijs;11.29;75CL;4.5;61.0;2019
441;442;https://www.gall.nl/wijn/?start=444;Cap Royal Bordeaux Supérieur;https://www.gall.nl/cap-royal-bordeaux-superieur-rood-75cl-134376.html;Classic Red;Frankrijk;;6.99;75CL;4.3;134.0;2019
442;443;https://www.gall.nl/wijn/?start=444;Adam Riesling Les Natures;https://www.gall.nl/adam-riesling-les-natures-wit-75cl-149039.html;Fresh Prince;Frankrijk;2e halve prijs;13.09;75CL;4.0;1.0;2021
443;444;https://www.gall.nl/wijn/?start=444;Catena Chardonnay;https://www.gall.nl/catena-chardonnay-wit-75cl-387754.html;Big White;Argentinië;2e halve prijs;13.29;75CL;4.2;43.0;2021
444;445;https://www.gall.nl/wijn/?start=444;Valdivieso Single Vineyard Merlot;https://www.gall.nl/valdivieso-single-vineyard-merlot-rood-75cl-111287.html;Big Red;Chili;2e halve prijs;12.65;75CL;;;2018
445;446;https://www.gall.nl/wijn/?start=444;Catena Alta Chardonnay;https://www.gall.nl/catena-alta-chardonnay-wit-75cl-382027.html;Big White;Argentinië;2e halve prijs;22.49;75CL;4.7;28.0;2020
446;447;https://www.gall.nl/wijn/?start=444;Château de Berne OR;https://www.gall.nl/ch%C3%A2teau-de-berne-or-rose-75cl-163805.html;Classic Rosé;Frankrijk;2e halve prijs;15.98;75CL;4.7;7.0;2021
447;448;https://www.gall.nl/wijn/?start=444;Winzer Krems Sandgrube 13 Kremstal Gewürztraminer;https://www.gall.nl/winzer-krems-sandgrube-13-kremstal-gew%C3%BCrztraminer-wit-75cl-218987.html;Big White;Oostenrijk;2e halve prijs;10.89;75CL;4.0;3.0;2020
448;449;https://www.gall.nl/wijn/?start=444;Alasia Nebbiolo Langhe;https://www.gall.nl/alasia-nebbiolo-langhe-rood-75cl-256722.html;Classic Red;Italië;2e halve prijs;10.89;75CL;4.0;4.0;2019
449;450;https://www.gall.nl/wijn/?start=444;Cune Rioja Crianza Magnum;https://www.gall.nl/cune-rioja-crianza-magnum-rood-150cl-125482.html;Classic Red;Spanje;2e halve prijs;16.98;150CL;4.0;1.0;2018
450;451;https://www.gall.nl/wijn/?start=444;Antinori San Giovanni della Sala Orvieto Classico Superiore;https://www.gall.nl/antinori-san-giovanni-della-sala-orvieto-classico-superiore-wit-75cl-256994.html;Classic White;Italië;2e halve prijs;20.59;75CL;4.8;5.0;2021
451;452;https://www.gall.nl/wijn/?start=444;Groot Constantia Pinotage;https://www.gall.nl/groot-constantia-pinotage-rood-75cl-112321.html;Easy Rider;Zuid-Afrika;2e halve prijs;21.69;75CL;4.8;4.0;2020
452;453;https://www.gall.nl/wijn/?start=456;Zonin Pinot Grigio Friuli;https://www.gall.nl/zonin-pinot-grigio-friuli-wit-75cl-122025.html;Fruit Lover;Italië;2e halve prijs;7.59;75CL;3.3;4.0;2021
453;454;https://www.gall.nl/wijn/?start=456;Dominio de Fontana Tinto Bio;https://www.gall.nl/dominio-de-fontana-tinto-bio-rood-75cl-111341.html;Easy Rider;Spanje;2e halve prijs;7.99;75CL;3.7;3.0;2019
454;455;https://www.gall.nl/wijn/?start=456;South Point Sauvignon Blanc;https://www.gall.nl/south-point-sauvignon-blanc-wit-75cl-402524.html;Fresh Hammer;Zuid-Afrika;2e halve prijs;;75CL;3.4;5.0;2022
455;456;https://www.gall.nl/wijn/?start=456;La Chablisienne Chablis la Pierrelée;https://www.gall.nl/la-chablisienne-chablis-la-pierrelee-wit-75cl-106682.html;Fresh Prince;Frankrijk;2e halve prijs;15.29;75CL;4.3;43.0;2019
456;457;https://www.gall.nl/wijn/?start=456;Lawson's Dry Hills Reserve Pinot Gris;https://www.gall.nl/lawsons-dry-hills-reserve-pinot-gris-wit-75cl-124052.html;Classic White;Nw.-Zeeland;2e halve prijs;13.29;75CL;5.0;3.0;2022
457;458;https://www.gall.nl/wijn/?start=456;Dr. Loosen The Teetotaler Riesling;https://www.gall.nl/dr.-loosen-the-teetotaler-riesling-wit-75cl-413887.html;Fresh Prince;Duitsland;;;75CL;;;2021
458;459;https://www.gall.nl/wijn/?start=456;Leitz Motiv Riesling;https://www.gall.nl/leitz-motiv-riesling-wit-75cl-404268.html;Fresh Prince;Duitsland;;;75CL;4.2;9.0;
459;460;https://www.gall.nl/wijn/?start=456;Costa di Bussia Barbera d'Alba Campo del Gatto;https://www.gall.nl/costa-di-bussia-barbera-dalba-campo-del-gatto-rood-75cl-161705.html;Classic Red;Italië;2e halve prijs;17.69;75CL;;;2020
460;461;https://www.gall.nl/wijn/?start=456;Caballo Loco Grand Cru Limarí;https://www.gall.nl/caballo-loco-grand-cru-limari-rood-75cl-106445.html;Big Red;Chili;2e halve prijs;32.69;75CL;;;2020
461;462;https://www.gall.nl/wijn/?start=456;Duo Pakket Top Barolo;https://www.gall.nl/duo-pakket-top-barolo-rood-2x75cl-413313.html;duo pakket;;;;2X75CL;4.5;2.0;
462;463;https://www.gall.nl/wijn/?start=456;Castello Di Albola Chianti Classico;https://www.gall.nl/castello-di-albola-chianti-classico-rood-75cl-122203.html;Classic Red;Italië;2e halve prijs;15.19;75CL;;;2020
463;464;https://www.gall.nl/wijn/?start=456;Cuvee Secrete Sans Sulphite;https://www.gall.nl/cuvee-secrete-sans-sulphite-rood-75cl-196932.html;Classic Red;Frankrijk;2e halve prijs;8.99;75CL;4.3;6.0;2020
464;465;https://www.gall.nl/wijn/?start=468;Canallas White;https://www.gall.nl/canallas-white-wit-75cl-414999.html;Fresh Prince;Spanje;2e halve prijs;6.59;75CL;4.0;3.0;2021
465;466;https://www.gall.nl/wijn/?start=468;Natura Cabernet Sauvignon Organic Red;https://www.gall.nl/natura-cabernet-sauvignon-organic-red-rood-75cl-381896.html;Easy Rider;Chili;2e halve prijs;6.99;75CL;4.3;8.0;2021
466;467;https://www.gall.nl/wijn/?start=468;Errazuriz Aconcagua Costa Pinot Noir;https://www.gall.nl/errazuriz-aconcagua-costa-pinot-noir-rood-75cl-409596.html;Fruit Smoothie;Chili;2e halve prijs;18.49;75CL;4.0;1.0;2020
467;468;https://www.gall.nl/wijn/?start=468;San Silvestro Barbera d'Alba Superiore;https://www.gall.nl/san-silvestro-barbera-dalba-superiore-rood-75cl-161586.html;Fresh Red;Italië;2e halve prijs;11.49;75CL;4.5;2.0;2020
468;469;https://www.gall.nl/wijn/?start=468;Ca'Bolani Pinot Grigio Friuli Aquileia;https://www.gall.nl/cabolani-pinot-grigio-friuli-aquileia-wit-75cl-122750.html;Fruit Lover;Italië;2e halve prijs;10.69;75CL;4.3;3.0;2021
469;470;https://www.gall.nl/wijn/?start=468;Cune Rioja Reserva;https://www.gall.nl/cune-rioja-reserva-rood-37.5cl-139580.html;Classic Red;Spanje;2e halve prijs;6.59;37.5CL;2.5;2.0;2017
470;471;https://www.gall.nl/wijn/?start=468;Artis Rosé;https://www.gall.nl/artis-rose-rose-75cl-404128.html;Fruit Lover Rosé;Frankrijk;;;75CL;;;2022
471;472;https://www.gall.nl/wijn/?start=468;Joseph Drouhin Pouilly-Vinzelles;https://www.gall.nl/joseph-drouhin-pouilly-vinzelles-wit-75cl-169609.html;Classic White;Frankrijk;;27.19;75CL;4.7;3.0;2020
472;473;https://www.gall.nl/wijn/?start=468;Alamos Malbec Magnum;https://www.gall.nl/alamos-malbec-magnum-rood-150cl-125075.html;Easy Rider;Argentinië;2e halve prijs;17.98;150CL;4.3;30.0;2021
473;474;https://www.gall.nl/wijn/?start=468;Winzer Krems Sandgrube 13 Kremstal Blauer Zweigelt Rosé;https://www.gall.nl/winzer-krems-sandgrube-13-kremstal-blauer-zweigelt-rose-rose-75cl-219916.html;Fruit Lover Rosé;Oostenrijk;2e halve prijs;10.89;75CL;2.0;1.0;2021
474;475;https://www.gall.nl/wijn/?start=468;Rocca Sveva Nottefonda;https://www.gall.nl/rocca-sveva-nottefonda-rood-75cl-257338.html;Big Red;Italië;2e halve prijs;16.29;75CL;5.0;1.0;2018
475;476;https://www.gall.nl/wijn/?start=468;Zorzal Gran Terroir Cabernet Sauvignon;https://www.gall.nl/zorzal-gran-terroir-cabernet-sauvignon-rood-75cl-163058.html;Big Red;Argentinië;2e halve prijs;14.09;75CL;;;2017
476;477;https://www.gall.nl/wijn/?start=480;Ascheri Gavi Comune di Gavi Cristina;https://www.gall.nl/ascheri-gavi-comune-di-gavi-cristina-wit-75cl-123056.html;Classic White;Italië;2e halve prijs;17.69;75CL;4.7;3.0;2021
477;478;https://www.gall.nl/wijn/?start=480;San Silvestro Piemonte Barbera Biologico;https://www.gall.nl/san-silvestro-piemonte-barbera-biologico-rood-75cl-161640.html;Fresh Red;Italië;2e halve prijs;10.09;75CL;4.5;2.0;2021
478;479;https://www.gall.nl/wijn/?start=480;Freetime Chardonnay;https://www.gall.nl/freetime-chardonnay-wit-75cl-117765.html;Fruit Lover;Duitsland;;;75CL;4.5;59.0;
479;480;https://www.gall.nl/wijn/?start=480;Planeta Terebinto Grillo;https://www.gall.nl/planeta-terebinto-grillo-wit-75cl-119229.html;Fruit Lover;Italië;2e halve prijs;14.49;75CL;4.6;7.0;2021
480;481;https://www.gall.nl/wijn/?start=480;Adam Pinot Auxerrois Vieilles Vignes;https://www.gall.nl/adam-pinot-auxerrois-vieilles-vignes-wit-75cl-149594.html;Classic White;Frankrijk;2e halve prijs;14.09;75CL;5.0;2.0;2020
481;482;https://www.gall.nl/wijn/?start=480;Piccini Collezione Oro Chianti Riserva;https://www.gall.nl/piccini-collezione-oro-chianti-riserva-rood-75cl-136867.html;Classic Red;Italië;;6.99;75CL;4.1;154.0;2019
482;483;https://www.gall.nl/wijn/?start=480;Artis Chardonnay;https://www.gall.nl/artis-chardonnay-wit-75cl-404136.html;Fruit Lover;Frankrijk;;;75CL;3.0;2.0;2020
483;484;https://www.gall.nl/wijn/?start=480;Monteguelfo Vino Nobile di Montepulciano;https://www.gall.nl/monteguelfo-vino-nobile-di-montepulciano-rood-75cl-256617.html;Royal Red;Italië;2e halve prijs;13.29;75CL;4.1;38.0;2017
484;485;https://www.gall.nl/wijn/?start=480;Beyerskloof Pinotage Reserve;https://www.gall.nl/beyerskloof-pinotage-reserve-rood-75cl-382159.html;Royal Red;Zuid-Afrika;2e halve prijs;20.59;75CL;4.0;3.0;2019
485;486;https://www.gall.nl/wijn/?start=480;Domäne Wachau Riesling Federspiel;https://www.gall.nl/dom%C3%A4ne-wachau-riesling-federspiel-wit-75cl-219746.html;Fresh Prince;Oostenrijk;2e halve prijs;11.98;75CL;4.0;3.0;2021
486;487;https://www.gall.nl/wijn/?start=480;Domaine Andau Sankt Laurent;https://www.gall.nl/domaine-andau-sankt-laurent-rood-75cl-219959.html;Fruit Smoothie;Oostenrijk;2e halve prijs;7.99;75CL;4.0;4.0;2017
487;488;https://www.gall.nl/wijn/?start=480;Château de la Roulerie Anjou Rouge;https://www.gall.nl/ch%C3%A2teau-de-la-roulerie-anjou-rouge-rood-75cl-159921.html;Fresh Red;Frankrijk;2e halve prijs;8.99;75CL;5.0;1.0;2021
488;489;https://www.gall.nl/wijn/?start=492;Pink Flamingo Rosé;https://www.gall.nl/pink-flamingo-rose-rose-75cl-117463.html;Big Rosé;Frankrijk;2e halve prijs;8.99;75CL;4.5;64.0;2021
489;490;https://www.gall.nl/wijn/?start=492;Vidal-Fleury Côtes du Rhône;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rood-37.5cl-139548.html;Classic Red;Frankrijk;2e halve prijs;6.59;37.5CL;4.5;4.0;2018
490;491;https://www.gall.nl/wijn/?start=492;Lanzerac Mrs English Chardonnay;https://www.gall.nl/lanzerac-mrs-english-chardonnay-wit-75cl-149373.html;Big White;Zuid-Afrika;2e halve prijs;32.69;75CL;;;2019
491;492;https://www.gall.nl/wijn/?start=492;Maison Ventenac Steph;https://www.gall.nl/maison-ventenac-steph-rood-75cl-143073.html;Classic Red;Frankrijk;2e halve prijs;8.69;75CL;1.0;1.0;2021
492;493;https://www.gall.nl/wijn/?start=492;Wijnbox Mucho Mas;https://www.gall.nl/wijnbox-mucho-mas-gemengd-3x75cl-413046.html;wijnbox;;;;3X75CL;4.0;1.0;
493;494;https://www.gall.nl/wijn/?start=492;Lanzerac Pinotage Magnum Geschenkverpakking;https://www.gall.nl/lanzerac-pinotage-magnum-geschenkverpakking-rood-150cl-144657.html;Big Red;Zuid-Afrika;2e halve prijs;35.98;150CL;4.0;1.0;2019
494;495;https://www.gall.nl/wijn/?start=492;Château les Valentines Rosé;https://www.gall.nl/ch%C3%A2teau-les-valentines-rose-rose-75cl-409227.html;Classic Rosé;Frankrijk;2e halve prijs;17.39;75CL;4.4;5.0;2021
495;496;https://www.gall.nl/wijn/?start=492;Undurraga T.H. Syrah Cauquenes;https://www.gall.nl/undurraga-t.h.-syrah-cauquenes-rood-75cl-119342.html;Big Red;Chili;2e halve prijs;21.69;75CL;4.4;5.0;2018
496;497;https://www.gall.nl/wijn/?start=492;Caprice de Clementine Rosé;https://www.gall.nl/caprice-de-clementine-rose-rose-75cl-409081.html;Classic Rosé;Frankrijk;2e halve prijs;12.99;75CL;4.3;20.0;2021
497;498;https://www.gall.nl/wijn/?start=492;Argiolas Nasco Di Cagliari 'Iselis Bianco';https://www.gall.nl/argiolas-nasco-di-cagliari-iselis-bianco-wit-75cl-257001.html;Big White;Italië;2e halve prijs;19.59;75CL;;;2021
498;499;https://www.gall.nl/wijn/?start=492;Gran Sasso Montepulciano d'Abruzzo;https://www.gall.nl/gran-sasso-montepulciano-dabruzzo-rood-75cl-412600.html;Classic Red;Italië;2e halve prijs;7.98;75CL;4.0;2.0;2020
499;500;https://www.gall.nl/wijn/?start=492;JC Boisset Mâcon-Igé;https://www.gall.nl/jc-boisset-m%C3%A2con-ige-wit-75cl-169641.html;Big White;Frankrijk;2e halve prijs;18.99;75CL;4.6;22.0;2021
500;501;https://www.gall.nl/wijn/?start=504;Vidal-Fleury Côtes du Rhône Magnum;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-magnum-rood-150cl-110183.html;Classic Red;Frankrijk;2e halve prijs;21.69;150CL;3.7;3.0;2016
501;502;https://www.gall.nl/wijn/?start=504;Kuentz-Bas Trois Chateaux Auxerrois;https://www.gall.nl/kuentz-bas-trois-chateaux-auxerrois-wit-75cl-144134.html;Fruit Lover;Frankrijk;2e halve prijs;15.19;75CL;;;2018
502;503;https://www.gall.nl/wijn/?start=504;Contino Gran Reserva;https://www.gall.nl/contino-gran-reserva-rood-75cl-123579.html;Big Red;Spanje;2e halve prijs;35.98;75CL;;;2016
503;504;https://www.gall.nl/wijn/?start=504;Raymond Reserve Selection Cabernet Sauvignon;https://www.gall.nl/raymond-reserve-selection-cabernet-sauvignon-rood-75cl-394130.html;Big Red;Verenigde Staten;2e halve prijs;50.19;75CL;5.0;1.0;2018
504;505;https://www.gall.nl/wijn/?start=504;Maritima;https://www.gall.nl/maritima-rose-75cl-412570.html;Classic Rosé;Frankrijk;2e halve prijs;9.29;75CL;4.0;4.0;2021
505;506;https://www.gall.nl/wijn/?start=504;Crasto Vinho Branco;https://www.gall.nl/crasto-vinho-branco-wit-75cl-359971.html;Fresh Prince;Portugal;2e halve prijs;11.79;75CL;;;2020
506;507;https://www.gall.nl/wijn/?start=504;Kurfürst Karl Kaspar Kabinett;https://www.gall.nl/kurf%C3%BCrst-karl-kaspar-kabinett-wit-75cl-410764.html;Sugar Honey;Duitsland;2e halve prijs;3.99;75CL;5.0;1.0;2021
507;508;https://www.gall.nl/wijn/?start=504;Diablo Dark Red;https://www.gall.nl/diablo-dark-red-rood-75cl-124745.html;Big Red;Chili;2e halve prijs;11.98;75CL;4.5;46.0;2021
508;509;https://www.gall.nl/wijn/?start=504;Domäne Wachau Riesling Smaragd;https://www.gall.nl/dom%C3%A4ne-wachau-riesling-smaragd-wit-75cl-219762.html;Classic White;Oostenrijk;2e halve prijs;16.59;75CL;4.8;6.0;2021
509;510;https://www.gall.nl/wijn/?start=504;Vidal-Fleury Côtes du Rhône;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-rood-75cl-110299.html;Classic Red;Frankrijk;2e halve prijs;9.99;75CL;4.3;40.0;2020
510;511;https://www.gall.nl/wijn/?start=504;Fritz Wassmer Spätburgunder;https://www.gall.nl/fritz-wassmer-sp%C3%A4tburgunder-rood-75cl-154768.html;Fresh Red;Duitsland;2e halve prijs;13.29;75CL;4.5;4.0;2020
